Iter 2 Batch 1723/3140: Error = 0.501754 ; Learning Rate = 0.001000	
Iter 2 Batch 1724/3140: Error = 0.541843 ; Learning Rate = 0.001000	
Iter 2 Batch 1725/3140: Error = 0.359350 ; Learning Rate = 0.001000	
Iter 2 Batch 1726/3140: Error = 1.154154 ; Learning Rate = 0.001000	
Iter 2 Batch 1727/3140: Error = 0.815262 ; Learning Rate = 0.001000	
Iter 2 Batch 1728/3140: Error = 0.741153 ; Learning Rate = 0.001000	
Iter 2 Batch 1729/3140: Error = 0.261852 ; Learning Rate = 0.001000	
Iter 2 Batch 1730/3140: Error = 0.735471 ; Learning Rate = 0.001000	
Iter 2 Batch 1731/3140: Error = 0.479500 ; Learning Rate = 0.001000	
Iter 2 Batch 1732/3140: Error = 0.259233 ; Learning Rate = 0.001000	
Iter 2 Batch 1733/3140: Error = 1.191376 ; Learning Rate = 0.001000	
Iter 2 Batch 1734/3140: Error = 0.824699 ; Learning Rate = 0.001000	
Iter 2 Batch 1735/3140: Error = 0.469585 ; Learning Rate = 0.001000	
Iter 2 Batch 1736/3140: Error = 1.155916 ; Learning Rate = 0.001000	
Iter 2 Batch 1737/3140: Error = 0.327257 ; Learning Rate = 0.001000	
Iter 2 Batch 1738/3140: Error = 0.206288 ; Learning Rate = 0.001000	
Iter 2 Batch 1739/3140: Error = 0.443311 ; Learning Rate = 0.001000	
Iter 2 Batch 1740/3140: Error = 0.911875 ; Learning Rate = 0.001000	
Iter 2 Batch 1741/3140: Error = 0.952105 ; Learning Rate = 0.001000	
Iter 2 Batch 1742/3140: Error = 1.007383 ; Learning Rate = 0.001000	
Iter 2 Batch 1743/3140: Error = 0.540343 ; Learning Rate = 0.001000	
Iter 2 Batch 1744/3140: Error = 1.590905 ; Learning Rate = 0.001000	
Iter 2 Batch 1745/3140: Error = 0.784433 ; Learning Rate = 0.001000	
Iter 2 Batch 1746/3140: Error = 1.253926 ; Learning Rate = 0.001000	
Iter 2 Batch 1747/3140: Error = 0.885898 ; Learning Rate = 0.001000	
Iter 2 Batch 1748/3140: Error = 0.225783 ; Learning Rate = 0.001000	
Iter 2 Batch 1749/3140: Error = 0.220203 ; Learning Rate = 0.001000	
Iter 2 Batch 1750/3140: Error = 0.626202 ; Learning Rate = 0.001000	
Iter 2 Batch 1751/3140: Error = 0.722219 ; Learning Rate = 0.001000	
Iter 2 Batch 1752/3140: Error = 0.537690 ; Learning Rate = 0.001000	
Iter 2 Batch 1753/3140: Error = 0.790465 ; Learning Rate = 0.001000	
Iter 2 Batch 1754/3140: Error = 0.528853 ; Learning Rate = 0.001000	
Iter 2 Batch 1755/3140: Error = 0.253745 ; Learning Rate = 0.001000	
Iter 2 Batch 1756/3140: Error = 1.011334 ; Learning Rate = 0.001000	
Iter 2 Batch 1757/3140: Error = 2.104934 ; Learning Rate = 0.001000	
Iter 2 Batch 1758/3140: Error = 0.977084 ; Learning Rate = 0.001000	
Iter 2 Batch 1759/3140: Error = 0.193089 ; Learning Rate = 0.001000	
Iter 2 Batch 1760/3140: Error = 0.829843 ; Learning Rate = 0.001000	
Iter 2 Batch 1761/3140: Error = 1.573007 ; Learning Rate = 0.001000	
Iter 2 Batch 1762/3140: Error = 0.525250 ; Learning Rate = 0.001000	
Iter 2 Batch 1763/3140: Error = 0.278917 ; Learning Rate = 0.001000	
Iter 2 Batch 1764/3140: Error = 0.659852 ; Learning Rate = 0.001000	
Iter 2 Batch 1765/3140: Error = 0.319356 ; Learning Rate = 0.001000	
Iter 2 Batch 1766/3140: Error = 1.079893 ; Learning Rate = 0.001000	
Iter 2 Batch 1767/3140: Error = 1.913783 ; Learning Rate = 0.001000	
Iter 2 Batch 1768/3140: Error = 0.949194 ; Learning Rate = 0.001000	
Iter 2 Batch 1769/3140: Error = 0.466957 ; Learning Rate = 0.001000	
Iter 2 Batch 1770/3140: Error = 1.298467 ; Learning Rate = 0.001000	
Iter 2 Batch 1771/3140: Error = 1.209406 ; Learning Rate = 0.001000	
Iter 2 Batch 1772/3140: Error = 0.848830 ; Learning Rate = 0.001000	
Iter 2 Batch 1773/3140: Error = 0.680276 ; Learning Rate = 0.001000	
Iter 2 Batch 1774/3140: Error = 0.428946 ; Learning Rate = 0.001000	
Iter 2 Batch 1775/3140: Error = 0.312294 ; Learning Rate = 0.001000	
Iter 2 Batch 1776/3140: Error = 0.441645 ; Learning Rate = 0.001000	
Iter 2 Batch 1777/3140: Error = 0.313119 ; Learning Rate = 0.001000	
Iter 2 Batch 1778/3140: Error = 0.419351 ; Learning Rate = 0.001000	
Iter 2 Batch 1779/3140: Error = 1.242862 ; Learning Rate = 0.001000	
Iter 2 Batch 1780/3140: Error = 0.579185 ; Learning Rate = 0.001000	
Iter 2 Batch 1781/3140: Error = 0.594122 ; Learning Rate = 0.001000	
Iter 2 Batch 1782/3140: Error = 0.383764 ; Learning Rate = 0.001000	
Iter 2 Batch 1783/3140: Error = 0.651629 ; Learning Rate = 0.001000	
Iter 2 Batch 1784/3140: Error = 0.681129 ; Learning Rate = 0.001000	
Iter 2 Batch 1785/3140: Error = 0.741073 ; Learning Rate = 0.001000	
Iter 2 Batch 1786/3140: Error = 0.564329 ; Learning Rate = 0.001000	
Iter 2 Batch 1787/3140: Error = 0.230202 ; Learning Rate = 0.001000	
Iter 2 Batch 1788/3140: Error = 0.543015 ; Learning Rate = 0.001000	
Iter 2 Batch 1789/3140: Error = 0.340229 ; Learning Rate = 0.001000	
Iter 2 Batch 1790/3140: Error = 0.295256 ; Learning Rate = 0.001000	
Iter 2 Batch 1791/3140: Error = 0.559582 ; Learning Rate = 0.001000	
Iter 2 Batch 1792/3140: Error = 0.566446 ; Learning Rate = 0.001000	
Iter 2 Batch 1793/3140: Error = 0.140150 ; Learning Rate = 0.001000	
Iter 2 Batch 1794/3140: Error = 0.468721 ; Learning Rate = 0.001000	
Iter 2 Batch 1795/3140: Error = 0.343001 ; Learning Rate = 0.001000	
Iter 2 Batch 1796/3140: Error = 0.168808 ; Learning Rate = 0.001000	
Iter 2 Batch 1797/3140: Error = 0.274860 ; Learning Rate = 0.001000	
Iter 2 Batch 1798/3140: Error = 0.705820 ; Learning Rate = 0.001000	
Iter 2 Batch 1799/3140: Error = 1.497946 ; Learning Rate = 0.001000	
Iter 2 Batch 1800/3140: Error = 0.570847 ; Learning Rate = 0.001000	
Iter 2 Batch 1801/3140: Error = 1.030393 ; Learning Rate = 0.001000	
Iter 2 Batch 1802/3140: Error = 0.872587 ; Learning Rate = 0.001000	
Iter 2 Batch 1803/3140: Error = 0.488925 ; Learning Rate = 0.001000	
Iter 2 Batch 1804/3140: Error = 0.153220 ; Learning Rate = 0.001000	
Iter 2 Batch 1805/3140: Error = 0.966906 ; Learning Rate = 0.001000	
Iter 2 Batch 1806/3140: Error = 0.354696 ; Learning Rate = 0.001000	
Iter 2 Batch 1807/3140: Error = 0.442948 ; Learning Rate = 0.001000	
Iter 2 Batch 1808/3140: Error = 0.262703 ; Learning Rate = 0.001000	
Iter 2 Batch 1809/3140: Error = 0.166886 ; Learning Rate = 0.001000	
Iter 2 Batch 1810/3140: Error = 1.072391 ; Learning Rate = 0.001000	
Iter 2 Batch 1811/3140: Error = 0.624244 ; Learning Rate = 0.001000	
Iter 2 Batch 1812/3140: Error = 0.763274 ; Learning Rate = 0.001000	
Iter 2 Batch 1813/3140: Error = 0.330813 ; Learning Rate = 0.001000	
Iter 2 Batch 1814/3140: Error = 0.586285 ; Learning Rate = 0.001000	
Iter 2 Batch 1815/3140: Error = 0.425168 ; Learning Rate = 0.001000	
Iter 2 Batch 1816/3140: Error = 0.563020 ; Learning Rate = 0.001000	
Iter 2 Batch 1817/3140: Error = 1.194187 ; Learning Rate = 0.001000	
Iter 2 Batch 1818/3140: Error = 0.681228 ; Learning Rate = 0.001000	
Iter 2 Batch 1819/3140: Error = 0.148428 ; Learning Rate = 0.001000	
Iter 2 Batch 1820/3140: Error = 1.046101 ; Learning Rate = 0.001000	
Iter 2 Batch 1821/3140: Error = 1.764070 ; Learning Rate = 0.001000	
Iter 2 Batch 1822/3140: Error = 0.199941 ; Learning Rate = 0.001000	
Iter 2 Batch 1823/3140: Error = 0.630845 ; Learning Rate = 0.001000	
Iter 2 Batch 1824/3140: Error = 0.296561 ; Learning Rate = 0.001000	
Iter 2 Batch 1825/3140: Error = 0.565859 ; Learning Rate = 0.001000	
Iter 2 Batch 1826/3140: Error = 0.622136 ; Learning Rate = 0.001000	
Iter 2 Batch 1827/3140: Error = 0.216001 ; Learning Rate = 0.001000	
Iter 2 Batch 1828/3140: Error = 0.699518 ; Learning Rate = 0.001000	
Iter 2 Batch 1829/3140: Error = 0.130990 ; Learning Rate = 0.001000	
Iter 2 Batch 1830/3140: Error = 0.581716 ; Learning Rate = 0.001000	
Iter 2 Batch 1831/3140: Error = 0.212905 ; Learning Rate = 0.001000	
Iter 2 Batch 1832/3140: Error = 0.240716 ; Learning Rate = 0.001000	
Iter 2 Batch 1833/3140: Error = 0.346755 ; Learning Rate = 0.001000	
Iter 2 Batch 1834/3140: Error = 0.405929 ; Learning Rate = 0.001000	
Iter 2 Batch 1835/3140: Error = 0.156389 ; Learning Rate = 0.001000	
Iter 2 Batch 1836/3140: Error = 0.558615 ; Learning Rate = 0.001000	
Iter 2 Batch 1837/3140: Error = 0.463164 ; Learning Rate = 0.001000	
Iter 2 Batch 1838/3140: Error = 0.528027 ; Learning Rate = 0.001000	
Iter 2 Batch 1839/3140: Error = 0.258249 ; Learning Rate = 0.001000	
Iter 2 Batch 1840/3140: Error = 0.648067 ; Learning Rate = 0.001000	
Iter 2 Batch 1841/3140: Error = 0.181203 ; Learning Rate = 0.001000	
Iter 2 Batch 1842/3140: Error = 0.521521 ; Learning Rate = 0.001000	
Iter 2 Batch 1843/3140: Error = 0.363743 ; Learning Rate = 0.001000	
Iter 2 Batch 1844/3140: Error = 0.252468 ; Learning Rate = 0.001000	
Iter 2 Batch 1845/3140: Error = 0.217555 ; Learning Rate = 0.001000	
Iter 2 Batch 1846/3140: Error = 1.563289 ; Learning Rate = 0.001000	
Iter 2 Batch 1847/3140: Error = 0.763431 ; Learning Rate = 0.001000	
Iter 2 Batch 1848/3140: Error = 0.790574 ; Learning Rate = 0.001000	
Iter 2 Batch 1849/3140: Error = 1.278723 ; Learning Rate = 0.001000	
Iter 2 Batch 1850/3140: Error = 3.012726 ; Learning Rate = 0.001000	
Iter 2 Batch 1851/3140: Error = 0.659142 ; Learning Rate = 0.001000	
Iter 2 Batch 1852/3140: Error = 2.289665 ; Learning Rate = 0.001000	
Iter 2 Batch 1853/3140: Error = 0.461207 ; Learning Rate = 0.001000	
Iter 2 Batch 1854/3140: Error = 1.319918 ; Learning Rate = 0.001000	
Iter 2 Batch 1855/3140: Error = 0.206781 ; Learning Rate = 0.001000	
Iter 2 Batch 1856/3140: Error = 0.261577 ; Learning Rate = 0.001000	
Iter 2 Batch 1857/3140: Error = 0.493299 ; Learning Rate = 0.001000	
Iter 2 Batch 1858/3140: Error = 0.538287 ; Learning Rate = 0.001000	
Iter 2 Batch 1859/3140: Error = 0.102894 ; Learning Rate = 0.001000	
Iter 2 Batch 1860/3140: Error = 0.245318 ; Learning Rate = 0.001000	
Iter 2 Batch 1861/3140: Error = 0.495849 ; Learning Rate = 0.001000	
Iter 2 Batch 1862/3140: Error = 0.579563 ; Learning Rate = 0.001000	
Iter 2 Batch 1863/3140: Error = 0.381021 ; Learning Rate = 0.001000	
Iter 2 Batch 1864/3140: Error = 0.278245 ; Learning Rate = 0.001000	
Iter 2 Batch 1865/3140: Error = 0.896055 ; Learning Rate = 0.001000	
Iter 2 Batch 1866/3140: Error = 1.014730 ; Learning Rate = 0.001000	
Iter 2 Batch 1867/3140: Error = 0.657904 ; Learning Rate = 0.001000	
Iter 2 Batch 1868/3140: Error = 0.457814 ; Learning Rate = 0.001000	
Iter 2 Batch 1869/3140: Error = 0.347347 ; Learning Rate = 0.001000	
Iter 2 Batch 1870/3140: Error = 0.847465 ; Learning Rate = 0.001000	
Iter 2 Batch 1871/3140: Error = 0.256126 ; Learning Rate = 0.001000	
Iter 2 Batch 1872/3140: Error = 1.093898 ; Learning Rate = 0.001000	
Iter 2 Batch 1873/3140: Error = 0.335542 ; Learning Rate = 0.001000	
Iter 2 Batch 1874/3140: Error = 0.457907 ; Learning Rate = 0.001000	
Iter 2 Batch 1875/3140: Error = 0.975692 ; Learning Rate = 0.001000	
Iter 2 Batch 1876/3140: Error = 0.830057 ; Learning Rate = 0.001000	
Iter 2 Batch 1877/3140: Error = 0.530477 ; Learning Rate = 0.001000	
Iter 2 Batch 1878/3140: Error = 0.816661 ; Learning Rate = 0.001000	
Iter 2 Batch 1879/3140: Error = 1.034864 ; Learning Rate = 0.001000	
Iter 2 Batch 1880/3140: Error = 0.272324 ; Learning Rate = 0.001000	
Iter 2 Batch 1881/3140: Error = 0.785977 ; Learning Rate = 0.001000	
Iter 2 Batch 1882/3140: Error = 1.004082 ; Learning Rate = 0.001000	
Iter 2 Batch 1883/3140: Error = 0.538876 ; Learning Rate = 0.001000	
Iter 2 Batch 1884/3140: Error = 0.838189 ; Learning Rate = 0.001000	
Iter 2 Batch 1885/3140: Error = 0.724415 ; Learning Rate = 0.001000	
Iter 2 Batch 1886/3140: Error = 0.816542 ; Learning Rate = 0.001000	
Iter 2 Batch 1887/3140: Error = 0.352629 ; Learning Rate = 0.001000	
Iter 2 Batch 1888/3140: Error = 0.636445 ; Learning Rate = 0.001000	
Iter 2 Batch 1889/3140: Error = 0.971857 ; Learning Rate = 0.001000	
Iter 2 Batch 1890/3140: Error = 0.651098 ; Learning Rate = 0.001000	
Iter 2 Batch 1891/3140: Error = 0.483569 ; Learning Rate = 0.001000	
Iter 2 Batch 1892/3140: Error = 0.338259 ; Learning Rate = 0.001000	
Iter 2 Batch 1893/3140: Error = 0.591502 ; Learning Rate = 0.001000	
Iter 2 Batch 1894/3140: Error = 0.791256 ; Learning Rate = 0.001000	
Iter 2 Batch 1895/3140: Error = 0.880216 ; Learning Rate = 0.001000	
Iter 2 Batch 1896/3140: Error = 0.307854 ; Learning Rate = 0.001000	
Iter 2 Batch 1897/3140: Error = 0.198278 ; Learning Rate = 0.001000	
Iter 2 Batch 1898/3140: Error = 0.351629 ; Learning Rate = 0.001000	
Iter 2 Batch 1899/3140: Error = 1.661364 ; Learning Rate = 0.001000	
Iter 2 Batch 1900/3140: Error = 0.233403 ; Learning Rate = 0.001000	
Iter 2 Batch 1901/3140: Error = 0.279473 ; Learning Rate = 0.001000	
Iter 2 Batch 1902/3140: Error = 0.316047 ; Learning Rate = 0.001000	
Iter 2 Batch 1903/3140: Error = 0.201446 ; Learning Rate = 0.001000	
Iter 2 Batch 1904/3140: Error = 0.728237 ; Learning Rate = 0.001000	
Iter 2 Batch 1905/3140: Error = 1.015542 ; Learning Rate = 0.001000	
Iter 2 Batch 1906/3140: Error = 0.581982 ; Learning Rate = 0.001000	
Iter 2 Batch 1907/3140: Error = 0.747943 ; Learning Rate = 0.001000	
Iter 2 Batch 1908/3140: Error = 0.501961 ; Learning Rate = 0.001000	
Iter 2 Batch 1909/3140: Error = 0.616148 ; Learning Rate = 0.001000	
Iter 2 Batch 1910/3140: Error = 0.351819 ; Learning Rate = 0.001000	
Iter 2 Batch 1911/3140: Error = 0.654828 ; Learning Rate = 0.001000	
Iter 2 Batch 1912/3140: Error = 0.655738 ; Learning Rate = 0.001000	
Iter 2 Batch 1913/3140: Error = 0.780510 ; Learning Rate = 0.001000	
Iter 2 Batch 1914/3140: Error = 1.770237 ; Learning Rate = 0.001000	
Iter 2 Batch 1915/3140: Error = 1.176079 ; Learning Rate = 0.001000	
Iter 2 Batch 1916/3140: Error = 0.885763 ; Learning Rate = 0.001000	
Iter 2 Batch 1917/3140: Error = 45.662991 ; Learning Rate = 0.001000	
Iter 2 Batch 1918/3140: Error = 494.876801 ; Learning Rate = 0.001000	
Iter 2 Batch 1919/3140: Error = 0.428817 ; Learning Rate = 0.001000	
Iter 2 Batch 1920/3140: Error = 0.315891 ; Learning Rate = 0.001000	
Iter 2 Batch 1921/3140: Error = 0.089475 ; Learning Rate = 0.001000	
Iter 2 Batch 1922/3140: Error = 1.305263 ; Learning Rate = 0.001000	
Iter 2 Batch 1923/3140: Error = 0.416837 ; Learning Rate = 0.001000	
Iter 2 Batch 1924/3140: Error = 0.310129 ; Learning Rate = 0.001000	
Iter 2 Batch 1925/3140: Error = 0.118585 ; Learning Rate = 0.001000	
Iter 2 Batch 1926/3140: Error = 0.305341 ; Learning Rate = 0.001000	
Iter 2 Batch 1927/3140: Error = 0.398247 ; Learning Rate = 0.001000	
Iter 2 Batch 1928/3140: Error = 0.311127 ; Learning Rate = 0.001000	
Iter 2 Batch 1929/3140: Error = 1.025547 ; Learning Rate = 0.001000	
Iter 2 Batch 1930/3140: Error = 0.468788 ; Learning Rate = 0.001000	
Iter 2 Batch 1931/3140: Error = 0.647117 ; Learning Rate = 0.001000	
Iter 2 Batch 1932/3140: Error = 0.715198 ; Learning Rate = 0.001000	
Iter 2 Batch 1933/3140: Error = 0.417191 ; Learning Rate = 0.001000	
Iter 2 Batch 1934/3140: Error = 0.703924 ; Learning Rate = 0.001000	
Iter 2 Batch 1935/3140: Error = 0.722615 ; Learning Rate = 0.001000	
Iter 2 Batch 1936/3140: Error = 0.240031 ; Learning Rate = 0.001000	
Iter 2 Batch 1937/3140: Error = 0.505570 ; Learning Rate = 0.001000	
Iter 2 Batch 1938/3140: Error = 0.761234 ; Learning Rate = 0.001000	
Iter 2 Batch 1939/3140: Error = 0.620169 ; Learning Rate = 0.001000	
Iter 2 Batch 1940/3140: Error = 0.348797 ; Learning Rate = 0.001000	
Iter 2 Batch 1941/3140: Error = 0.312658 ; Learning Rate = 0.001000	
Iter 2 Batch 1942/3140: Error = 0.329805 ; Learning Rate = 0.001000	
Iter 2 Batch 1943/3140: Error = 0.601779 ; Learning Rate = 0.001000	
Iter 2 Batch 1944/3140: Error = 0.726472 ; Learning Rate = 0.001000	
Iter 2 Batch 1945/3140: Error = 1.168343 ; Learning Rate = 0.001000	
Iter 2 Batch 1946/3140: Error = 0.726272 ; Learning Rate = 0.001000	
Iter 2 Batch 1947/3140: Error = 0.439410 ; Learning Rate = 0.001000	
Iter 2 Batch 1948/3140: Error = 0.792661 ; Learning Rate = 0.001000	
Iter 2 Batch 1949/3140: Error = 0.237273 ; Learning Rate = 0.001000	
Iter 2 Batch 1950/3140: Error = 0.867583 ; Learning Rate = 0.001000	
Iter 2 Batch 1951/3140: Error = 1.162769 ; Learning Rate = 0.001000	
Iter 2 Batch 1952/3140: Error = 0.911016 ; Learning Rate = 0.001000	
Iter 2 Batch 1953/3140: Error = 0.338892 ; Learning Rate = 0.001000	
Iter 2 Batch 1954/3140: Error = 0.709401 ; Learning Rate = 0.001000	
Iter 2 Batch 1955/3140: Error = 0.994753 ; Learning Rate = 0.001000	
Iter 2 Batch 1956/3140: Error = 0.373977 ; Learning Rate = 0.001000	
Iter 2 Batch 1957/3140: Error = 0.281131 ; Learning Rate = 0.001000	
Iter 2 Batch 1958/3140: Error = 0.623406 ; Learning Rate = 0.001000	
Iter 2 Batch 1959/3140: Error = 0.393812 ; Learning Rate = 0.001000	
Iter 2 Batch 1960/3140: Error = 0.498543 ; Learning Rate = 0.001000	
Iter 2 Batch 1961/3140: Error = 0.324074 ; Learning Rate = 0.001000	
Iter 2 Batch 1962/3140: Error = 0.333051 ; Learning Rate = 0.001000	
Iter 2 Batch 1963/3140: Error = 0.438264 ; Learning Rate = 0.001000	
Iter 2 Batch 1964/3140: Error = 1.306802 ; Learning Rate = 0.001000	
Iter 2 Batch 1965/3140: Error = 0.383667 ; Learning Rate = 0.001000	
Iter 2 Batch 1966/3140: Error = 0.715382 ; Learning Rate = 0.001000	
Iter 2 Batch 1967/3140: Error = 0.446395 ; Learning Rate = 0.001000	
Iter 2 Batch 1968/3140: Error = 0.554295 ; Learning Rate = 0.001000	
Iter 2 Batch 1969/3140: Error = 1.441598 ; Learning Rate = 0.001000	
Iter 2 Batch 1970/3140: Error = 0.605578 ; Learning Rate = 0.001000	
Iter 2 Batch 1971/3140: Error = 0.764840 ; Learning Rate = 0.001000	
Iter 2 Batch 1972/3140: Error = 1.101545 ; Learning Rate = 0.001000	
Iter 2 Batch 1973/3140: Error = 0.736777 ; Learning Rate = 0.001000	
Iter 2 Batch 1974/3140: Error = 0.734113 ; Learning Rate = 0.001000	
Iter 2 Batch 1975/3140: Error = 0.377624 ; Learning Rate = 0.001000	
Iter 2 Batch 1976/3140: Error = 0.461216 ; Learning Rate = 0.001000	
Iter 2 Batch 1977/3140: Error = 0.598297 ; Learning Rate = 0.001000	
Iter 2 Batch 1978/3140: Error = 0.239847 ; Learning Rate = 0.001000	
Iter 2 Batch 1979/3140: Error = 0.336100 ; Learning Rate = 0.001000	
Iter 2 Batch 1980/3140: Error = 0.549480 ; Learning Rate = 0.001000	
Iter 2 Batch 1981/3140: Error = 0.355680 ; Learning Rate = 0.001000	
Iter 2 Batch 1982/3140: Error = 0.466153 ; Learning Rate = 0.001000	
Iter 2 Batch 1983/3140: Error = 0.765937 ; Learning Rate = 0.001000	
Iter 2 Batch 1984/3140: Error = 0.658348 ; Learning Rate = 0.001000	
Iter 2 Batch 1985/3140: Error = 0.150233 ; Learning Rate = 0.001000	
Iter 2 Batch 1986/3140: Error = 0.396543 ; Learning Rate = 0.001000	
Iter 2 Batch 1987/3140: Error = 0.523217 ; Learning Rate = 0.001000	
Iter 2 Batch 1988/3140: Error = 0.323140 ; Learning Rate = 0.001000	
Iter 2 Batch 1989/3140: Error = 0.332566 ; Learning Rate = 0.001000	
Iter 2 Batch 1990/3140: Error = 0.086484 ; Learning Rate = 0.001000	
Iter 2 Batch 1991/3140: Error = 0.522321 ; Learning Rate = 0.001000	
Iter 2 Batch 1992/3140: Error = 0.456276 ; Learning Rate = 0.001000	
Iter 2 Batch 1993/3140: Error = 0.629729 ; Learning Rate = 0.001000	
Iter 2 Batch 1994/3140: Error = 0.780847 ; Learning Rate = 0.001000	
Iter 2 Batch 1995/3140: Error = 0.914830 ; Learning Rate = 0.001000	
Iter 2 Batch 1996/3140: Error = 0.420900 ; Learning Rate = 0.001000	
Iter 2 Batch 1997/3140: Error = 0.873813 ; Learning Rate = 0.001000	
Iter 2 Batch 1998/3140: Error = 0.703171 ; Learning Rate = 0.001000	
Iter 2 Batch 1999/3140: Error = 0.886738 ; Learning Rate = 0.001000	
Iter 2 Batch 2000/3140: Error = 0.894528 ; Learning Rate = 0.001000	
Iter 2 Batch 2001/3140: Error = 0.883413 ; Learning Rate = 0.001000	
Iter 2 Batch 2002/3140: Error = 1.018379 ; Learning Rate = 0.001000	
Iter 2 Batch 2003/3140: Error = 0.660308 ; Learning Rate = 0.001000	
Iter 2 Batch 2004/3140: Error = 1.410525 ; Learning Rate = 0.001000	
Iter 2 Batch 2005/3140: Error = 0.469161 ; Learning Rate = 0.001000	
Iter 2 Batch 2006/3140: Error = 0.643627 ; Learning Rate = 0.001000	
Iter 2 Batch 2007/3140: Error = 0.688596 ; Learning Rate = 0.001000	
Iter 2 Batch 2008/3140: Error = 0.210029 ; Learning Rate = 0.001000	
Iter 2 Batch 2009/3140: Error = 1.022292 ; Learning Rate = 0.001000	
Iter 2 Batch 2010/3140: Error = 0.967573 ; Learning Rate = 0.001000	
Iter 2 Batch 2011/3140: Error = 0.695113 ; Learning Rate = 0.001000	
Iter 2 Batch 2012/3140: Error = 0.307371 ; Learning Rate = 0.001000	
Iter 2 Batch 2013/3140: Error = 0.875218 ; Learning Rate = 0.001000	
Iter 2 Batch 2014/3140: Error = 0.313964 ; Learning Rate = 0.001000	
Iter 2 Batch 2015/3140: Error = 0.372199 ; Learning Rate = 0.001000	
Iter 2 Batch 2016/3140: Error = 0.270773 ; Learning Rate = 0.001000	
Iter 2 Batch 2017/3140: Error = 1.256929 ; Learning Rate = 0.001000	
Iter 2 Batch 2018/3140: Error = 0.699789 ; Learning Rate = 0.001000	
Iter 2 Batch 2019/3140: Error = 0.230415 ; Learning Rate = 0.001000	
Iter 2 Batch 2020/3140: Error = 0.275200 ; Learning Rate = 0.001000	
Iter 2 Batch 2021/3140: Error = 0.313902 ; Learning Rate = 0.001000	
Iter 2 Batch 2022/3140: Error = 0.292994 ; Learning Rate = 0.001000	
Iter 2 Batch 2023/3140: Error = 0.109714 ; Learning Rate = 0.001000	
Iter 2 Batch 2024/3140: Error = 0.297741 ; Learning Rate = 0.001000	
Iter 2 Batch 2025/3140: Error = 0.302603 ; Learning Rate = 0.001000	
Iter 2 Batch 2026/3140: Error = 0.842849 ; Learning Rate = 0.001000	
Iter 2 Batch 2027/3140: Error = 0.245017 ; Learning Rate = 0.001000	
Iter 2 Batch 2028/3140: Error = 0.305235 ; Learning Rate = 0.001000	
Iter 2 Batch 2029/3140: Error = 0.324588 ; Learning Rate = 0.001000	
Iter 2 Batch 2030/3140: Error = 0.269461 ; Learning Rate = 0.001000	
Iter 2 Batch 2031/3140: Error = 0.705888 ; Learning Rate = 0.001000	
Iter 2 Batch 2032/3140: Error = 0.405913 ; Learning Rate = 0.001000	
Iter 2 Batch 2033/3140: Error = 0.417515 ; Learning Rate = 0.001000	
Iter 2 Batch 2034/3140: Error = 0.161055 ; Learning Rate = 0.001000	
Iter 2 Batch 2035/3140: Error = 0.661303 ; Learning Rate = 0.001000	
Iter 2 Batch 2036/3140: Error = 0.845865 ; Learning Rate = 0.001000	
Iter 2 Batch 2037/3140: Error = 0.706928 ; Learning Rate = 0.001000	
Iter 2 Batch 2038/3140: Error = 0.190967 ; Learning Rate = 0.001000	
Iter 2 Batch 2039/3140: Error = 0.280881 ; Learning Rate = 0.001000	
Iter 2 Batch 2040/3140: Error = 0.828827 ; Learning Rate = 0.001000	
Iter 2 Batch 2041/3140: Error = 0.809787 ; Learning Rate = 0.001000	
Iter 2 Batch 2042/3140: Error = 1.002191 ; Learning Rate = 0.001000	
Iter 2 Batch 2043/3140: Error = 0.595594 ; Learning Rate = 0.001000	
Iter 2 Batch 2044/3140: Error = 1.319236 ; Learning Rate = 0.001000	
Iter 2 Batch 2045/3140: Error = 0.283053 ; Learning Rate = 0.001000	
Iter 2 Batch 2046/3140: Error = 0.867982 ; Learning Rate = 0.001000	
Iter 2 Batch 2047/3140: Error = 0.701867 ; Learning Rate = 0.001000	
Iter 2 Batch 2048/3140: Error = 0.466350 ; Learning Rate = 0.001000	
Iter 2 Batch 2049/3140: Error = 0.999564 ; Learning Rate = 0.001000	
Iter 2 Batch 2050/3140: Error = 0.858875 ; Learning Rate = 0.001000	
Iter 2 Batch 2051/3140: Error = 0.624712 ; Learning Rate = 0.001000	
Iter 2 Batch 2052/3140: Error = 0.892934 ; Learning Rate = 0.001000	
Iter 2 Batch 2053/3140: Error = 1.169502 ; Learning Rate = 0.001000	
Iter 2 Batch 2054/3140: Error = 0.834575 ; Learning Rate = 0.001000	
Iter 2 Batch 2055/3140: Error = 0.211745 ; Learning Rate = 0.001000	
Iter 2 Batch 2056/3140: Error = 0.215918 ; Learning Rate = 0.001000	
Iter 2 Batch 2057/3140: Error = 0.213195 ; Learning Rate = 0.001000	
Iter 2 Batch 2058/3140: Error = 0.259527 ; Learning Rate = 0.001000	
Iter 2 Batch 2059/3140: Error = 0.544148 ; Learning Rate = 0.001000	
Iter 2 Batch 2060/3140: Error = 1.025173 ; Learning Rate = 0.001000	
Iter 2 Batch 2061/3140: Error = 0.473840 ; Learning Rate = 0.001000	
Iter 2 Batch 2062/3140: Error = 0.547723 ; Learning Rate = 0.001000	
Iter 2 Batch 2063/3140: Error = 0.527088 ; Learning Rate = 0.001000	
